tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.00081462934,-1.3780156,-7.3912451,8.96574941,-8.96612022,-1.37947595,-7.44165225,-7.3830553
0.00081962934,-1.35872431,-7.39087398,8.96574942,-8.96611547,-1.36011617,-7.44129992,-7.38296415
0.00082462934,-1.33809213,-7.39048399,8.96574943,-8.96610988,-1.3394165,-7.44088,-7.38285411
0.00082962934,-1.31613941,-7.39007252,8.96574944,-8.96610338,-1.31739737,-7.44038434,-7.38272257
0.00083462934,-1.29288782,-7.38963687,8.96574945,-8.96609591,-1.29408049,-7.43980408,-7.38256683
0.00083962934,-1.2683603,-7.3891739,8.96574947,-8.96608742,-1.26948889,-7.43912944,-7.38238377
0.00084462934,-1.24258107,-7.38868025,8.96574949,-8.96607785,-1.24364683,-7.43834956,-7.38217
0.00084962934,-1.21557556,-7.38815191,8.96574951,-8.96606717,-1.21657982,-7.43745208,-7.38192152
0.00085462934,-1.18737043,-7.3875844,8.96574953,-8.96605533,-1.18831456,-7.43642276,-7.38163386
0.00085962934,-1.1579935,-7.38697225,8.96574955,-8.96604231,-1.15887896,-7.43524485,-7.38130153
0.00086462934,-1.12747377,-7.38630904,8.96574958,-8.9660281,-1.12830205,-7.43389828,-7.38091812
0.00086962934,-1.09584136,-7.3855867,8.96574961,-8.96601267,-1.09661402,-7.43235851,-7.38047555
0.00087462934,-1.06312749,-7.38479527,8.96574964,-8.96599603,-1.06384614,-7.43059482,-7.37996386
0.00087962934,-1.02936444,-7.38392176,8.96574967,-8.96597819,-1.03003075,-7.42856791,-7.37937006
0.00088462934,-0.994585535,-7.38294919,8.96574971,-8.96595915,-0.995201212,-7.42622599,-7.37867717
0.00088962934,-0.958825092,-7.3818543,8.96574974,-8.96593893,-0.959391906,-7.42349865,-7.37786192
0.00089462934,-0.922118404,-7.38060443,8.96574978,-8.96591756,-0.922638169,-7.42028643,-7.37689163
0.00089962934,-0.884501696,-7.37915125,8.96574983,-8.96589507,-0.884976273,-7.41644199,-7.37571799
0.00090462934,-0.846012092,-7.37741954,8.96574987,-8.96587148,-0.846443385,-7.41173314,-7.37426576
0.00090962934,-0.806687576,-7.37528251,8.96574992,-8.9658468,-0.807077533,-7.40576244,-7.37240815
0.00091462934,-0.766566957,-7.3725029,8.96574996,-8.96582102,-0.766917566,-7.39776371,-7.36990785
0.00091962934,-0.725689829,-7.36850304,8.96575001,-8.96579407,-0.726003117,-7.3856607,-7.36618718
0.00092462934,-0.684096532,-7.36143924,8.96575007,-8.96576561,-0.684374563,-7.36256279,-7.35940235
