# relojes.py 2026-09-13T15:25:20-05:00 sha256 c1a1431a00600481ec60da7c30896c65e9041f83086ab0f8109d3cb09029034b
# FREF 12 MHz; REFDIV 1-63; FBDIV 16-320; VCO 750-1600 MHz; POSTDIV1 y POSTDIV2 1-7. Divisor PIO entero 16 bits + fraccion/256; divisor GPOUT0 entero 24 bits + fraccion/256. Tiempos en ns en regimen estable, sin el jitter del PLL.
camino,refdiv,fbdiv,vco_hz,postdiv1,postdiv2,sysclk_hz,divisor,div_int,div_frac,divisor_entero,cumple_ref_min_5mhz,cumple_sysclk_max_133mhz,postdiv1_mayor_o_igual,periodo_sm_pp_ns,mclk_periodo_pp_ns,mclk_tie_pp_ns,duty_min,duty_max,pulso_min_ns,requiere_dc50,cumple_pcm1808
pio-12.288,4,288,864000000,5,6,28800000,2.34375,2,88,False,False,True,False,34.72222222222222,,,,,,,
pio-12.288,4,288,864000000,6,1,144000000,11.71875,11,184,False,False,False,True,6.944444444444445,,,,,,,
pio-12.288,4,288,864000000,6,2,72000000,5.859375,5,220,False,False,True,True,13.88888888888889,,,,,,,
pio-12.288,4,288,864000000,6,3,48000000,3.90625,3,232,False,False,True,True,20.833333333333332,,,,,,,
pio-12.288,4,288,864000000,6,4,36000000,2.9296875,2,238,False,False,True,True,27.77777777777778,,,,,,,
pio-12.288,4,288,864000000,6,5,28800000,2.34375,2,88,False,False,True,True,34.72222222222222,,,,,,,
pio-12.288,4,288,864000000,6,6,24000000,1.953125,1,244,False,False,True,True,41.666666666666664,,,,,,,
pio-12.288,4,290,870000000,1,1,870000000,70.80078125,70,205,False,False,False,True,1.1494252873563218,,,,,,,
pio-12.288,4,290,870000000,1,5,174000000,14.16015625,14,41,False,False,False,False,5.747126436781609,,,,,,,
pio-12.288,4,290,870000000,5,1,174000000,14.16015625,14,41,False,False,False,True,5.747126436781609,,,,,,,
pio-12.288,4,290,870000000,5,5,34800000,2.83203125,2,213,False,False,True,True,28.735632183908045,,,,,,,
pio-12.288,4,292,876000000,1,1,876000000,71.2890625,71,74,False,False,False,True,1.1415525114155252,,,,,,,
pio-12.288,4,292,876000000,1,2,438000000,35.64453125,35,165,False,False,False,False,2.2831050228310503,,,,,,,
pio-12.288,4,292,876000000,1,5,175200000,14.2578125,14,66,False,False,False,False,5.707762557077626,,,,,,,
pio-12.288,4,292,876000000,2,1,438000000,35.64453125,35,165,False,False,False,True,2.2831050228310503,,,,,,,
pio-12.288,4,292,876000000,2,5,87600000,7.12890625,7,33,False,False,True,False,11.415525114155251,,,,,,,
pio-12.288,4,292,876000000,5,1,175200000,14.2578125,14,66,False,False,False,True,5.707762557077626,,,,,,,
pio-12.288,4,292,876000000,5,2,87600000,7.12890625,7,33,False,False,True,True,11.415525114155251,,,,,,,
pio-12.288,4,292,876000000,5,5,35040000,2.8515625,2,218,False,False,True,True,28.538812785388128,,,,,,,
pio-12.288,4,294,882000000,1,1,882000000,71.77734375,71,199,False,False,False,True,1.1337868480725624,,,,,,,
pio-12.288,4,294,882000000,1,3,294000000,23.92578125,23,237,False,False,False,False,3.401360544217687,,,,,,,
pio-12.288,4,294,882000000,1,5,176400000,14.35546875,14,91,False,False,False,False,5.668934240362812,,,,,,,
pio-12.288,4,294,882000000,1,7,126000000,10.25390625,10,65,False,False,True,False,7.936507936507937,,,,,,,
pio-12.288,4,294,882000000,3,1,294000000,23.92578125,23,237,False,False,False,True,3.401360544217687,,,,,,,
pio-12.288,4,294,882000000,3,5,58800000,4.78515625,4,201,False,False,True,False,17.006802721088434,,,,,,,
pio-12.288,4,294,882000000,3,7,42000000,3.41796875,3,107,False,False,True,False,23.80952380952381,,,,,,,
pio-12.288,4,294,882000000,5,1,176400000,14.35546875,14,91,False,False,False,True,5.668934240362812,,,,,,,
pio-12.288,4,294,882000000,5,3,58800000,4.78515625,4,201,False,False,True,True,17.006802721088434,,,,,,,
pio-12.288,4,294,882000000,5,5,35280000,2.87109375,2,223,False,False,True,True,28.34467120181406,,,,,,,
pio-12.288,4,294,882000000,5,7,25200000,2.05078125,2,13,False,False,True,False,39.682539682539684,,,,,,,
pio-12.288,4,294,882000000,7,1,126000000,10.25390625,10,65,False,False,True,True,7.936507936507937,,,,,,,
pio-12.288,4,294,882000000,7,3,42000000,3.41796875,3,107,False,False,True,True,23.80952380952381,,,,,,,
pio-12.288,4,294,882000000,7,5,25200000,2.05078125,2,13,False,False,True,True,39.682539682539684,,,,,,,
pio-12.288,4,294,882000000,7,7,18000000,1.46484375,1,119,False,False,True,True,55.55555555555556,,,,,,,
pio-12.288,4,296,888000000,1,1,888000000,72.265625,72,68,False,False,False,True,1.1261261261261262,,,,,,,
pio-12.288,4,296,888000000,1,2,444000000,36.1328125,36,34,False,False,False,False,2.2522522522522523,,,,,,,
pio-12.288,4,296,888000000,1,4,222000000,18.06640625,18,17,False,False,False,False,4.504504504504505,,,,,,,
pio-12.288,4,296,888000000,1,5,177600000,14.453125,14,116,False,False,False,False,5.63063063063063,,,,,,,
pio-12.288,4,296,888000000,2,1,444000000,36.1328125,36,34,False,False,False,True,2.2522522522522523,,,,,,,
pio-12.288,4,296,888000000,2,2,222000000,18.06640625,18,17,False,False,False,True,4.504504504504505,,,,,,,
pio-12.288,4,296,888000000,2,5,88800000,7.2265625,7,58,False,False,True,False,11.26126126126126,,,,,,,
pio-12.288,4,296,888000000,4,1,222000000,18.06640625,18,17,False,False,False,True,4.504504504504505,,,,,,,
pio-12.288,4,296,888000000,4,5,44400000,3.61328125,3,157,False,False,True,False,22.52252252252252,,,,,,,
pio-12.288,4,296,888000000,5,1,177600000,14.453125,14,116,False,False,False,True,5.63063063063063,,,,,,,
pio-12.288,4,296,888000000,5,2,88800000,7.2265625,7,58,False,False,True,True,11.26126126126126,,,,,,,
pio-12.288,4,296,888000000,5,4,44400000,3.61328125,3,157,False,False,True,True,22.52252252252252,,,,,,,
pio-12.288,4,296,888000000,5,5,35520000,2.890625,2,228,False,False,True,True,28.153153153153152,,,,,,,
pio-12.288,4,298,894000000,1,1,894000000,72.75390625,72,193,False,False,False,True,1.1185682326621924,,,,,,,
pio-12.288,4,298,894000000,1,5,178800000,14.55078125,14,141,False,False,False,False,5.592841163310962,,,,,,,
pio-12.288,4,298,894000000,5,1,178800000,14.55078125,14,141,False,False,False,True,5.592841163310962,,,,,,,
pio-12.288,4,298,894000000,5,5,35760000,2.91015625,2,233,False,False,True,True,27.96420581655481,,,,,,,
pio-12.288,4,300,900000000,1,1,900000000,73.2421875,73,62,False,False,False,True,1.1111111111111112,,,,,,,
pio-12.288,4,300,900000000,1,2,450000000,36.62109375,36,159,False,False,False,False,2.2222222222222223,,,,,,,
pio-12.288,4,300,900000000,1,3,300000000,24.4140625,24,106,False,False,False,False,3.3333333333333335,,,,,,,
pio-12.288,4,300,900000000,1,5,180000000,14.6484375,14,166,False,False,False,False,5.555555555555555,,,,,,,
pio-12.288,4,300,900000000,1,6,150000000,12.20703125,12,53,False,False,False,False,6.666666666666667,,,,,,,
pio-12.288,4,300,900000000,2,1,450000000,36.62109375,36,159,False,False,False,True,2.2222222222222223,,,,,,,
pio-12.288,4,300,900000000,2,3,150000000,12.20703125,12,53,False,False,False,False,6.666666666666667,,,,,,,
pio-12.288,4,300,900000000,2,5,90000000,7.32421875,7,83,False,False,True,False,11.11111111111111,,,,,,,
pio-12.288,4,300,900000000,3,1,300000000,24.4140625,24,106,False,False,False,True,3.3333333333333335,,,,,,,
pio-12.288,4,300,900000000,3,2,150000000,12.20703125,12,53,False,False,False,True,6.666666666666667,,,,,,,
pio-12.288,4,300,900000000,3,5,60000000,4.8828125,4,226,False,False,True,False,16.666666666666668,,,,,,,
pio-12.288,4,300,900000000,5,1,180000000,14.6484375,14,166,False,False,False,True,5.555555555555555,,,,,,,
pio-12.288,4,300,900000000,5,2,90000000,7.32421875,7,83,False,False,True,True,11.11111111111111,,,,,,,
pio-12.288,4,300,900000000,5,3,60000000,4.8828125,4,226,False,False,True,True,16.666666666666668,,,,,,,
pio-12.288,4,300,900000000,5,5,36000000,2.9296875,2,238,False,False,True,True,27.77777777777778,,,,,,,
pio-12.288,4,300,900000000,5,6,30000000,2.44140625,2,113,False,False,True,False,33.333333333333336,,,,,,,
pio-12.288,4,300,900000000,6,1,150000000,12.20703125,12,53,False,False,False,True,6.666666666666667,,,,,,,
pio-12.288,4,300,900000000,6,5,30000000,2.44140625,2,113,False,False,True,True,33.333333333333336,,,,,,,
pio-12.288,4,302,906000000,1,1,906000000,73.73046875,73,187,False,False,False,True,1.1037527593818985,,,,,,,
pio-12.288,4,302,906000000,1,5,181200000,14.74609375,14,191,False,False,False,False,5.518763796909492,,,,,,,
pio-12.288,4,302,906000000,5,1,181200000,14.74609375,14,191,False,False,False,True,5.518763796909492,,,,,,,
pio-12.288,4,302,906000000,5,5,36240000,2.94921875,2,243,False,False,True,True,27.59381898454746,,,,,,,
pio-12.288,4,304,912000000,1,1,912000000,74.21875,74,56,False,False,False,True,1.0964912280701755,,,,,,,
pio-12.288,4,304,912000000,1,2,456000000,37.109375,37,28,False,False,False,False,2.192982456140351,,,,,,,
pio-12.288,4,304,912000000,1,4,228000000,18.5546875,18,142,False,False,False,False,4.385964912280702,,,,,,,
pio-12.288,4,304,912000000,1,5,182400000,14.84375,14,216,False,False,False,False,5.482456140350878,,,,,,,
pio-12.288,4,304,912000000,2,1,456000000,37.109375,37,28,False,False,False,True,2.192982456140351,,,,,,,
pio-12.288,4,304,912000000,2,2,228000000,18.5546875,18,142,False,False,False,True,4.385964912280702,,,,,,,
pio-12.288,4,304,912000000,2,4,114000000,9.27734375,9,71,False,False,True,False,8.771929824561404,,,,,,,
pio-12.288,4,304,912000000,2,5,91200000,7.421875,7,108,False,False,True,False,10.964912280701755,,,,,,,
pio-12.288,4,304,912000000,4,1,228000000,18.5546875,18,142,False,False,False,True,4.385964912280702,,,,,,,
pio-12.288,4,304,912000000,4,2,114000000,9.27734375,9,71,False,False,True,True,8.771929824561404,,,,,,,
pio-12.288,4,304,912000000,4,5,45600000,3.7109375,3,182,False,False,True,False,21.92982456140351,,,,,,,
pio-12.288,4,304,912000000,5,1,182400000,14.84375,14,216,False,False,False,True,5.482456140350878,,,,,,,
pio-12.288,4,304,912000000,5,2,91200000,7.421875,7,108,False,False,True,True,10.964912280701755,,,,,,,
pio-12.288,4,304,912000000,5,4,45600000,3.7109375,3,182,False,False,True,True,21.92982456140351,,,,,,,
pio-12.288,4,304,912000000,5,5,36480000,2.96875,2,248,False,False,True,True,27.412280701754387,,,,,,,
pio-12.288,4,306,918000000,1,1,918000000,74.70703125,74,181,False,False,False,True,1.0893246187363834,,,,,,,
pio-12.288,4,306,918000000,1,3,306000000,24.90234375,24,231,False,False,False,False,3.2679738562091503,,,,,,,
pio-12.288,4,306,918000000,1,5,183600000,14.94140625,14,241,False,False,False,False,5.446623093681917,,,,,,,
pio-12.288,4,306,918000000,3,1,306000000,24.90234375,24,231,False,False,False,True,3.2679738562091503,,,,,,,
pio-12.288,4,306,918000000,3,3,102000000,8.30078125,8,77,False,False,True,True,9.803921568627452,,,,,,,
pio-12.288,4,306,918000000,3,5,61200000,4.98046875,4,251,False,False,True,False,16.33986928104575,,,,,,,
pio-12.288,4,306,918000000,5,1,183600000,14.94140625,14,241,False,False,False,True,5.446623093681917,,,,,,,
pio-12.288,4,306,918000000,5,3,61200000,4.98046875,4,251,False,False,True,True,16.33986928104575,,,,,,,
pio-12.288,4,306,918000000,5,5,36720000,2.98828125,2,253,False,False,True,True,27.233115468409586,,,,,,,
pio-12.288,4,308,924000000,1,1,924000000,75.1953125,75,50,False,False,False,True,1.0822510822510822,,,,,,,
pio-12.288,4,308,924000000,1,2,462000000,37.59765625,37,153,False,False,False,False,2.1645021645021645,,,,,,,
pio-12.288,4,308,924000000,1,5,184800000,15.0390625,15,10,False,False,False,False,5.411255411255412,,,,,,,
pio-12.288,4,308,924000000,1,7,132000000,10.7421875,10,190,False,False,True,False,7.575757575757576,,,,,,,
pio-12.288,4,308,924000000,2,1,462000000,37.59765625,37,153,False,False,False,True,2.1645021645021645,,,,,,,
pio-12.288,4,308,924000000,2,5,92400000,7.51953125,7,133,False,False,True,False,10.822510822510823,,,,,,,
pio-12.288,4,308,924000000,2,7,66000000,5.37109375,5,95,False,False,True,False,15.151515151515152,,,,,,,
pio-12.288,4,308,924000000,5,1,184800000,15.0390625,15,10,False,False,False,True,5.411255411255412,,,,,,,
pio-12.288,4,308,924000000,5,2,92400000,7.51953125,7,133,False,False,True,True,10.822510822510823,,,,,,,
pio-12.288,4,308,924000000,5,5,36960000,3.0078125,3,2,False,False,True,True,27.056277056277057,,,,,,,
pio-12.288,4,308,924000000,5,7,26400000,2.1484375,2,38,False,False,True,False,37.878787878787875,,,,,,,
pio-12.288,4,308,924000000,7,1,132000000,10.7421875,10,190,False,False,True,True,7.575757575757576,,,,,,,
pio-12.288,4,308,924000000,7,2,66000000,5.37109375,5,95,False,False,True,True,15.151515151515152,,,,,,,
pio-12.288,4,308,924000000,7,5,26400000,2.1484375,2,38,False,False,True,True,37.878787878787875,,,,,,,
pio-12.288,4,310,930000000,1,1,930000000,75.68359375,75,175,False,False,False,True,1.075268817204301,,,,,,,
pio-12.288,4,310,930000000,1,5,186000000,15.13671875,15,35,False,False,False,False,5.376344086021505,,,,,,,
pio-12.288,4,310,930000000,5,1,186000000,15.13671875,15,35,False,False,False,True,5.376344086021505,,,,,,,
pio-12.288,4,310,930000000,5,5,37200000,3.02734375,3,7,False,False,True,True,26.881720430107528,,,,,,,
pio-12.288,4,312,936000000,1,1,936000000,76.171875,76,44,False,False,False,True,1.0683760683760684,,,,,,,
pio-12.288,4,312,936000000,1,2,468000000,38.0859375,38,22,False,False,False,False,2.1367521367521367,,,,,,,
pio-12.288,4,312,936000000,1,3,312000000,25.390625,25,100,False,False,False,False,3.2051282051282053,,,,,,,
pio-12.288,4,312,936000000,1,4,234000000,19.04296875,19,11,False,False,False,False,4.273504273504273,,,,,,,
pio-12.288,4,312,936000000,1,5,187200000,15.234375,15,60,False,False,False,False,5.3418803418803416,,,,,,,
pio-12.288,4,312,936000000,1,6,156000000,12.6953125,12,178,False,False,False,False,6.410256410256411,,,,,,,
pio-12.288,4,312,936000000,2,1,468000000,38.0859375,38,22,False,False,False,True,2.1367521367521367,,,,,,,
pio-12.288,4,312,936000000,2,2,234000000,19.04296875,19,11,False,False,False,True,4.273504273504273,,,,,,,
pio-12.288,4,312,936000000,2,3,156000000,12.6953125,12,178,False,False,False,False,6.410256410256411,,,,,,,
pio-12.288,4,312,936000000,2,5,93600000,7.6171875,7,158,False,False,True,False,10.683760683760683,,,,,,,
pio-12.288,4,312,936000000,2,6,78000000,6.34765625,6,89,False,False,True,False,12.820512820512821,,,,,,,
pio-12.288,4,312,936000000,3,1,312000000,25.390625,25,100,False,False,False,True,3.2051282051282053,,,,,,,
pio-12.288,4,312,936000000,3,2,156000000,12.6953125,12,178,False,False,False,True,6.410256410256411,,,,,,,
pio-12.288,4,312,936000000,3,4,78000000,6.34765625,6,89,False,False,True,False,12.820512820512821,,,,,,,
pio-12.288,4,312,936000000,3,5,62400000,5.078125,5,20,False,False,True,False,16.025641025641026,,,,,,,
pio-12.288,4,312,936000000,4,1,234000000,19.04296875,19,11,False,False,False,True,4.273504273504273,,,,,,,
pio-12.288,4,312,936000000,4,3,78000000,6.34765625,6,89,False,False,True,True,12.820512820512821,,,,,,,
pio-12.288,4,312,936000000,4,5,46800000,3.80859375,3,207,False,False,True,False,21.367521367521366,,,,,,,
pio-12.288,4,312,936000000,5,1,187200000,15.234375,15,60,False,False,False,True,5.3418803418803416,,,,,,,
pio-12.288,4,312,936000000,5,2,93600000,7.6171875,7,158,False,False,True,True,10.683760683760683,,,,,,,
pio-12.288,4,312,936000000,5,3,62400000,5.078125,5,20,False,False,True,True,16.025641025641026,,,,,,,
pio-12.288,4,312,936000000,5,4,46800000,3.80859375,3,207,False,False,True,True,21.367521367521366,,,,,,,
pio-12.288,4,312,936000000,5,5,37440000,3.046875,3,12,False,False,True,True,26.70940170940171,,,,,,,
pio-12.288,4,312,936000000,5,6,31200000,2.5390625,2,138,False,False,True,False,32.05128205128205,,,,,,,
pio-12.288,4,312,936000000,6,1,156000000,12.6953125,12,178,False,False,False,True,6.410256410256411,,,,,,,
pio-12.288,4,312,936000000,6,2,78000000,6.34765625,6,89,False,False,True,True,12.820512820512821,,,,,,,
pio-12.288,4,312,936000000,6,5,31200000,2.5390625,2,138,False,False,True,True,32.05128205128205,,,,,,,
pio-12.288,4,314,942000000,1,1,942000000,76.66015625,76,169,False,False,False,True,1.0615711252653928,,,,,,,
pio-12.288,4,314,942000000,1,5,188400000,15.33203125,15,85,False,False,False,False,5.307855626326964,,,,,,,
pio-12.288,4,314,942000000,5,1,188400000,15.33203125,15,85,False,False,False,True,5.307855626326964,,,,,,,
pio-12.288,4,314,942000000,5,5,37680000,3.06640625,3,17,False,False,True,True,26.53927813163482,,,,,,,
pio-12.288,4,316,948000000,1,1,948000000,77.1484375,77,38,False,False,False,True,1.0548523206751055,,,,,,,
pio-12.288,4,316,948000000,1,2,474000000,38.57421875,38,147,False,False,False,False,2.109704641350211,,,,,,,
pio-12.288,4,316,948000000,1,5,189600000,15.4296875,15,110,False,False,False,False,5.274261603375527,,,,,,,
pio-12.288,4,316,948000000,2,1,474000000,38.57421875,38,147,False,False,False,True,2.109704641350211,,,,,,,
pio-12.288,4,316,948000000,2,5,94800000,7.71484375,7,183,False,False,True,False,10.548523206751055,,,,,,,
pio-12.288,4,316,948000000,5,1,189600000,15.4296875,15,110,False,False,False,True,5.274261603375527,,,,,,,
pio-12.288,4,316,948000000,5,2,94800000,7.71484375,7,183,False,False,True,True,10.548523206751055,,,,,,,
pio-12.288,4,316,948000000,5,5,37920000,3.0859375,3,22,False,False,True,True,26.371308016877638,,,,,,,
pio-12.288,4,318,954000000,1,1,954000000,77.63671875,77,163,False,False,False,True,1.0482180293501049,,,,,,,
pio-12.288,4,318,954000000,1,3,318000000,25.87890625,25,225,False,False,False,False,3.1446540880503147,,,,,,,
pio-12.288,4,318,954000000,1,5,190800000,15.52734375,15,135,False,False,False,False,5.241090146750524,,,,,,,
pio-12.288,4,318,954000000,3,1,318000000,25.87890625,25,225,False,False,False,True,3.1446540880503147,,,,,,,
pio-12.288,4,318,954000000,3,5,63600000,5.17578125,5,45,False,False,True,False,15.723270440251572,,,,,,,
pio-12.288,4,318,954000000,5,1,190800000,15.52734375,15,135,False,False,False,True,5.241090146750524,,,,,,,
pio-12.288,4,318,954000000,5,3,63600000,5.17578125,5,45,False,False,True,True,15.723270440251572,,,,,,,
pio-12.288,4,318,954000000,5,5,38160000,3.10546875,3,27,False,False,True,True,26.20545073375262,,,,,,,
pio-12.288,4,320,960000000,1,1,960000000,78.125,78,32,False,False,False,True,1.0416666666666667,,,,,,,
pio-12.288,4,320,960000000,1,2,480000000,39.0625,39,16,False,False,False,False,2.0833333333333335,,,,,,,
pio-12.288,4,320,960000000,1,4,240000000,19.53125,19,136,False,False,False,False,4.166666666666667,,,,,,,
pio-12.288,4,320,960000000,1,5,192000000,15.625,15,160,False,False,False,False,5.208333333333333,,,,,,,
pio-12.288,4,320,960000000,2,1,480000000,39.0625,39,16,False,False,False,True,2.0833333333333335,,,,,,,
pio-12.288,4,320,960000000,2,2,240000000,19.53125,19,136,False,False,False,True,4.166666666666667,,,,,,,
pio-12.288,4,320,960000000,2,4,120000000,9.765625,9,196,False,False,True,False,8.333333333333334,,,,,,,
pio-12.288,4,320,960000000,2,5,96000000,7.8125,7,208,False,False,True,False,10.416666666666666,,,,,,,
pio-12.288,4,320,960000000,4,1,240000000,19.53125,19,136,False,False,False,True,4.166666666666667,,,,,,,
pio-12.288,4,320,960000000,4,2,120000000,9.765625,9,196,False,False,True,True,8.333333333333334,,,,,,,
pio-12.288,4,320,960000000,4,4,60000000,4.8828125,4,226,False,False,True,True,16.666666666666668,,,,,,,
pio-12.288,4,320,960000000,4,5,48000000,3.90625,3,232,False,False,True,False,20.833333333333332,,,,,,,
pio-12.288,4,320,960000000,5,1,192000000,15.625,15,160,False,False,False,True,5.208333333333333,,,,,,,
pio-12.288,4,320,960000000,5,2,96000000,7.8125,7,208,False,False,True,True,10.416666666666666,,,,,,,
pio-12.288,4,320,960000000,5,4,48000000,3.90625,3,232,False,False,True,True,20.833333333333332,,,,,,,
pio-12.288,4,320,960000000,5,5,38400000,3.125,3,32,False,False,True,True,26.041666666666668,,,,,,,
pio-12.288,5,313,751200000,1,1,751200000,61.1328125,61,34,False,False,False,True,1.3312034078807242,,,,,,,
pio-12.288,5,313,751200000,1,2,375600000,30.56640625,30,145,False,False,False,False,2.6624068157614484,,,,,,,
